id,target_word,context_string
d000.s099.t000,sit,usual corner little table as_far_as_possible talkative friendly lush
d000.s099.t001,usual,sit corner little table as_far_as_possible talkative friendly lush
d000.s099.t002,corner,sit usual little table as_far_as_possible talkative friendly lush
d000.s099.t003,little,sit usual corner table as_far_as_possible talkative friendly lush
d000.s099.t004,table,sit usual corner little as_far_as_possible talkative friendly lush
d000.s099.t005,as_far_as_possible,sit usual corner little table talkative friendly lush
d000.s099.t006,talkative,sit usual corner little table as_far_as_possible friendly lush
d000.s099.t007,friendly,sit usual corner little table as_far_as_possible talkative lush
d000.s099.t008,lush,sit usual corner little table as_far_as_possible talkative friendly
d000.s100.t000,enjoy,weekly ritual wash_down pet grievance bourbon slightly moisten water
d000.s100.t001,weekly,enjoy ritual wash_down pet grievance bourbon slightly moisten water
d000.s100.t002,ritual,enjoy weekly wash_down pet grievance bourbon slightly moisten water
d000.s100.t003,wash_down,enjoy weekly ritual pet grievance bourbon slightly moisten water
d000.s100.t004,pet,enjoy weekly ritual wash_down grievance bourbon slightly moisten water
d000.s100.t005,grievance,enjoy weekly ritual wash_down pet bourbon slightly moisten water
d000.s100.t006,bourbon,enjoy weekly ritual wash_down pet grievance slightly moisten water
d000.s100.t007,water,enjoy weekly ritual wash_down pet grievance bourbon slightly moisten
d000.s101.t000,favorite,grievance landlord
d000.s101.t001,grievance,favorite landlord
d000.s101.t002,landlord,favorite grievance
d000.s102.t000,forget,already quite
d000.s103.t000,mention,fact spur moment
d000.s103.t001,spur,fact mention moment
d000.s103.t002,moment,fact mention spur
d000.s104.t000,real,grievance lolly
d000.s104.t001,grievance,real lolly
d000.s105.t000,end,toward fourth hairy highball moodily make wet ring table-top bottom glass become aware alone
d000.s105.t001,fourth,toward end hairy highball moodily make wet ring table-top bottom glass become aware alone
d000.s105.t002,hairy,toward end fourth highball moodily make wet ring table-top bottom glass become aware alone
d000.s105.t003,make,toward end fourth hairy highball moodily wet ring table-top bottom glass become aware alone
d000.s105.t004,wet,toward end fourth hairy highball moodily make ring table-top bottom glass become aware alone
d000.s105.t005,ring,toward end fourth hairy highball moodily make wet table-top bottom glass become aware alone
d000.s105.t006,bottom,toward end fourth hairy highball moodily make wet ring table-top glass become aware alone
d000.s105.t007,glass,toward end fourth hairy highball moodily make wet ring table-top bottom become aware alone
d000.s105.t008,become,toward end fourth hairy highball moodily make wet ring table-top bottom glass aware alone
d000.s105.t009,aware,toward end fourth hairy highball moodily make wet ring table-top bottom glass become alone
d000.s106.t000,look,bloodshot eye behold stranger sit across table smile secret smile fellow conspirator
d000.s106.t001,bloodshot,look eye behold stranger sit across table smile secret smile fellow conspirator
d000.s106.t002,eye,look bloodshot behold stranger sit across table smile secret smile fellow conspirator
d000.s106.t003,behold,look bloodshot eye stranger sit across table smile secret smile fellow conspirator
d000.s106.t004,stranger,look bloodshot eye behold sit across table smile secret smile fellow conspirator
d000.s106.t005,sit,look bloodshot eye behold stranger across table smile secret smile fellow conspirator
d000.s106.t006,table,look bloodshot eye behold stranger sit across smile secret smile fellow conspirator
d000.s106.t007,smile,look bloodshot eye behold stranger sit across table secret smile fellow conspirator
d000.s106.t008,secret,look bloodshot eye behold stranger sit across table smile smile fellow conspirator
d000.s106.t009,smile,look bloodshot eye behold stranger sit across table secret smile fellow conspirator
d000.s106.t010,conspirator,look bloodshot eye behold stranger sit across table smile secret smile fellow
d000.s107.t000,notice,n't even -- name pete -- n't see sit_down
d000.s107.t001,name,n't even notice -- pete -- n't see sit_down
d000.s107.t002,see,n't even notice -- name pete -- n't sit_down
d000.s107.t003,sit_down,n't even notice -- name pete -- n't see
d000.s108.t000,man,uncanny like shadow make much noise shadow
d000.s108.t001,uncanny,man like shadow make much noise shadow
d000.s108.t002,shadow,man uncanny like make much noise shadow
d000.s108.t003,make,man uncanny like shadow much noise shadow
d000.s108.t004,much,man uncanny like shadow make noise shadow
d000.s108.t005,noise,man uncanny like shadow make much shadow
d000.s108.t006,shadow,man uncanny like make much noise shadow
d000.s109.t000,feel_like,haney shrink out_of_sight already trap corner wiry dark little man
d000.s109.t001,shrink,haney feel_like out_of_sight already trap corner wiry dark little man
d000.s109.t002,out_of_sight,haney feel_like shrink already trap corner wiry dark little man
d000.s109.t003,trap,haney feel_like shrink out_of_sight already corner wiry dark little man
d000.s109.t004,corner,haney feel_like shrink out_of_sight already trap wiry dark little man
d000.s109.t005,wiry,haney feel_like shrink out_of_sight already trap corner dark little man
d000.s109.t006,dark,haney feel_like shrink out_of_sight already trap corner wiry little man
d000.s109.t007,little,haney feel_like shrink out_of_sight already trap corner wiry dark man
d000.s109.t008,man,haney feel_like shrink out_of_sight already trap corner wiry dark little
d000.s110.t000,begin,wish n't shout evening truck bear_down crossing
d000.s110.t001,wish,begin n't shout evening truck bear_down crossing
d000.s110.t002,shout,begin wish n't evening truck bear_down crossing
d000.s110.t003,other,begin wish n't shout evening truck bear_down crossing
d000.s110.t004,evening,begin wish n't shout truck bear_down crossing
d000.s110.t005,truck,begin wish n't shout evening bear_down crossing
d000.s110.t006,bear_down,begin wish n't shout evening truck crossing
d000.s110.t007,crossing,begin wish n't shout evening truck bear_down
d000.s111.t000,saddle,go creep bar
d000.s111.t001,creep,go saddle bar
d000.s111.t002,bar,go saddle creep
d000.s112.t000,start,'d go place
d000.s112.t001,go,'d start place
d000.s112.t002,other,'d start go place
d000.s112.t003,place,'d start go
d000.s113.t000,low,voice almost whisper man ask phil happy way landlord take_off back
d000.s113.t001,voice,low almost whisper man ask phil happy way landlord take_off back
d000.s113.t002,whisper,low voice almost man ask phil happy way landlord take_off back
d000.s113.t003,man,low voice almost whisper ask phil happy way landlord take_off back
d000.s113.t004,ask,low voice almost whisper man phil happy way landlord take_off back
d000.s113.t005,happy,low voice almost whisper man ask phil way landlord take_off back
d000.s113.t006,way,low voice almost whisper man ask phil happy landlord take_off back
d000.s113.t007,landlord,low voice almost whisper man ask phil happy way take_off back
d000.s113.t008,take_off,low voice almost whisper man ask phil happy way landlord back
d000.s113.t009,back,low voice almost whisper man ask phil happy way landlord take_off
d000.s114.t000,make,mistake answer offhand way instantly realize skepticism must show face voice
d000.s114.t001,mistake,make answer offhand way instantly realize skepticism must show face voice
d000.s114.t002,answer,make mistake offhand way instantly realize skepticism must show face voice
d000.s114.t003,offhand,make mistake answer way instantly realize skepticism must show face voice
d000.s114.t004,way,make mistake answer offhand instantly realize skepticism must show face voice
d000.s114.t005,realize,make mistake answer offhand way instantly skepticism must show face voice
d000.s114.t006,skepticism,make mistake answer offhand way instantly realize must show face voice
d000.s114.t007,show,make mistake answer offhand way instantly realize skepticism must face voice
d000.s114.t008,face,make mistake answer offhand way instantly realize skepticism must show voice
d000.s114.t009,voice,make mistake answer offhand way instantly realize skepticism must show face
d000.s115.t000,frown,pete slightly become sad moody
d000.s115.t001,become,pete frown slightly sad moody
d000.s115.t002,sad,pete frown slightly become moody
d000.s115.t003,moody,pete frown slightly become sad
d000.s116.t000,want,haney n't encourage company feel ought buy drink anyhow prevent possible trouble
d000.s116.t001,encourage,haney n't want company feel ought buy drink anyhow prevent possible trouble
d000.s116.t002,company,haney n't want encourage feel ought buy drink anyhow prevent possible trouble
d000.s116.t003,feel,haney n't want encourage company ought buy drink anyhow prevent possible trouble
d000.s116.t004,buy,haney n't want encourage company feel ought drink anyhow prevent possible trouble
d000.s116.t005,drink,haney n't want encourage company feel ought buy anyhow prevent possible trouble
d000.s116.t006,prevent,haney n't want encourage company feel ought buy drink anyhow possible trouble
d000.s116.t007,possible,haney n't want encourage company feel ought buy drink anyhow prevent trouble
d000.s116.t008,trouble,haney n't want encourage company feel ought buy drink anyhow prevent possible
d000.s117.t000,trouble,
d000.s118.t000,guy,sulk drink obviously upset haney lack appreciation
d000.s118.t001,sulk,guy drink obviously upset haney lack appreciation
d000.s118.t002,drink,guy sulk obviously upset haney lack appreciation
d000.s118.t003,upset,guy sulk drink obviously haney lack appreciation
d000.s118.t004,lack,guy sulk drink obviously upset haney appreciation
d000.s118.t005,appreciation,guy sulk drink obviously upset haney lack
d000.s119.t000,break,uncomfortable silence haney begin talk
d000.s119.t001,uncomfortable,break silence haney begin talk
d000.s119.t002,silence,break uncomfortable haney begin talk
d000.s119.t003,begin,break uncomfortable silence haney talk
d000.s119.t004,talk,break uncomfortable silence haney begin
d000.s120.t000,drink,time two later complain bitterly wife subject ten minute notice renewed interest listener -- show alert face suddenly bright eye
d000.s120.t001,complain,time two drink later bitterly wife subject ten minute notice renewed interest listener -- show alert face suddenly bright eye
